Id,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Id_HomeTeam,Id_AwayTeam
1426,SP1,21/03/2021,Real Sociedad,Barcelona,1,6,A,0,2,A,10,14,5,10,11,12,1,1,3,2,0,0,3.6,3.8,1.95,3.5,3.75,2.0,15,3
1427,SP1,02/04/2021,Levante,Huesca,0,2,A,0,1,A,13,6,3,2,15,7,8,2,2,2,0,0,2.37,3.3,3.0,2.4,3.3,3.0,31,28
1428,SP1,03/04/2021,Granada,Villarreal,0,3,A,0,2,A,6,15,2,6,14,14,3,5,2,2,0,0,3.8,3.3,2.05,3.6,3.25,2.15,27,19
1429,SP1,03/04/2021,Real Madrid,Eibar,2,0,H,1,0,H,21,10,8,4,6,8,6,9,0,2,0,0,1.33,5.5,8.0,1.35,5.0,9.0,14,26
1430,SP1,03/04/2021,Osasuna,Getafe,0,0,D,0,0,D,4,6,1,2,23,18,2,4,2,3,0,0,2.55,2.8,3.2,2.55,2.9,3.2,12,9
1431,SP1,04/04/2021,Alaves,Celta Vigo,1,3,A,0,3,A,17,8,7,6,9,21,6,2,4,5,0,1,3.0,3.2,2.5,2.95,3.2,2.5,20,6
1432,SP1,04/04/2021,Elche,Betis,1,1,D,1,1,D,7,13,3,3,9,15,7,2,1,4,0,0,4.33,3.75,1.8,4.5,3.5,1.83,7,4
1433,SP1,04/04/2021,Cadiz,Valencia,2,1,H,1,1,D,6,12,2,6,10,7,4,13,2,2,0,0,3.1,3.1,2.45,3.1,3.2,2.4,5,17
1434,SP1,04/04/2021,Sevilla,Atletico Madrid,1,0,H,0,0,D,18,9,5,4,13,11,3,2,2,4,0,0,2.9,3.0,2.7,2.9,2.95,2.7,16,2
1435,SP1,05/04/2021,Barcelona,Valladolid,1,0,H,0,0,D,25,7,10,2,12,13,4,1,3,3,0,1,1.12,9.0,19.0,1.13,9.0,18.5,3,18
1436,SP1,07/04/2021,Real Sociedad,Athletic Club,1,1,D,0,0,D,12,11,2,2,18,7,3,6,3,1,0,0,2.1,3.3,3.6,2.2,3.25,3.5,15,1
1437,SP1,09/04/2021,Huesca,Elche,3,1,H,2,1,H,8,8,5,2,17,13,6,6,2,2,0,0,2.0,3.2,4.1,2.0,3.25,4.1,28,7
1438,SP1,10/04/2021,Getafe,Cadiz,0,1,A,0,0,D,19,8,4,3,10,13,10,4,3,2,0,0,1.9,3.1,4.5,1.95,3.1,4.75,9,5
1439,SP1,10/04/2021,Athletic Club,Alaves,0,0,D,0,0,D,11,9,4,0,13,15,6,6,2,2,0,0,1.9,3.3,4.4,1.87,3.4,4.5,1,20
1440,SP1,10/04/2021,Eibar,Levante,0,1,A,0,1,A,10,6,4,1,9,7,6,3,3,2,0,0,2.2,3.5,3.1,2.2,3.4,3.3,26,31
1441,SP1,10/04/2021,Real Madrid,Barcelona,2,1,H,2,0,H,14,18,3,4,16,10,5,6,3,4,1,0,2.8,3.8,2.3,2.95,3.9,2.2,14,3
1442,SP1,11/04/2021,Villarreal,Osasuna,1,2,A,0,0,D,15,12,6,4,6,12,6,5,0,0,0,0,1.61,3.6,6.0,1.62,3.8,5.75,19,12
1443,SP1,11/04/2021,Valencia,Real Sociedad,2,2,D,0,2,A,9,16,2,5,11,17,4,5,6,4,1,0,3.5,3.3,2.1,3.5,3.3,2.15,17,15
1444,SP1,11/04/2021,Valladolid,Granada,1,2,A,1,0,H,7,12,3,6,14,15,2,4,4,2,0,0,2.05,3.4,3.6,2.1,3.4,3.6,18,27
1445,SP1,11/04/2021,Betis,Atletico Madrid,1,1,D,1,1,D,8,10,4,4,12,13,5,5,0,0,0,0,3.25,3.2,2.3,3.1,3.2,2.4,4,2
1446,SP1,12/04/2021,Celta Vigo,Sevilla,3,4,A,3,2,H,12,13,5,6,18,15,5,2,3,2,0,0,3.5,3.3,2.15,3.3,3.3,2.25,6,16
1447,SP1,18/04/2021,Osasuna,Elche,2,0,H,1,0,H,9,8,3,2,14,15,4,5,2,1,0,0,1.9,3.3,4.33,1.95,3.2,4.4,12,7
1448,SP1,18/04/2021,Real Sociedad,Sevilla,1,2,A,1,2,A,5,15,2,7,20,15,7,3,3,2,0,0,2.9,3.25,2.45,2.9,3.25,2.5,15,16
1449,SP1,18/04/2021,Alaves,Huesca,1,0,H,0,0,D,10,9,2,1,15,13,7,3,1,2,0,0,2.37,3.1,3.25,2.45,3.1,3.1,20,28
1450,SP1,18/04/2021,Atletico Madrid,Eibar,5,0,H,2,0,H,10,0,7,0,10,10,8,3,0,1,0,0,1.4,4.33,9.0,1.42,4.33,8.5,2,26
1451,SP1,18/04/2021,Betis,Valencia,2,2,D,2,1,H,9,9,5,3,12,10,6,3,3,1,0,0,1.85,3.6,4.2,1.87,3.6,4.2,4,17
1452,SP1,18/04/2021,Cadiz,Celta Vigo,0,0,D,0,0,D,5,11,2,4,6,13,4,7,0,1,0,0,3.6,3.5,2.05,3.7,3.25,2.1,5,6
1453,SP1,18/04/2021,Getafe,Real Madrid,0,0,D,0,0,D,19,10,6,2,17,8,6,6,3,1,0,0,6.0,3.75,1.61,6.0,3.8,1.62,9,14
1454,SP1,18/04/2021,Levante,Villarreal,1,5,A,1,2,A,12,14,3,7,9,7,4,5,2,1,0,0,3.75,3.4,2.05,3.7,3.3,2.1,31,19
1455,SP1,21/04/2021,Levante,Sevilla,0,1,A,0,0,D,6,10,1,3,15,13,2,3,4,1,0,0,5.0,4.2,1.61,4.75,4.2,1.67,31,16
1456,SP1,21/04/2021,Osasuna,Valencia,3,1,H,2,1,H,18,10,9,5,17,11,5,6,1,2,0,0,2.3,3.25,3.2,2.4,3.1,3.2,12,17
1457,SP1,21/04/2021,Betis,Athletic Club,0,0,D,0,0,D,6,16,2,4,10,16,5,4,3,2,1,0,2.37,3.3,3.0,2.45,3.25,3.0,4,1
1458,SP1,21/04/2021,Alaves,Villarreal,2,1,H,1,0,H,9,10,4,5,8,11,3,8,2,1,0,0,4.33,3.6,1.83,4.1,3.5,1.91,20,19
1459,SP1,21/04/2021,Elche,Valladolid,1,1,D,1,0,H,9,12,3,4,23,11,4,6,5,3,0,0,2.8,3.0,2.7,2.75,3.1,2.75,7,18
1460,SP1,21/04/2021,Cadiz,Real Madrid,0,3,A,0,3,A,14,14,3,4,13,21,7,3,4,3,0,0,9.0,4.75,1.36,8.75,4.6,1.4,5,14
1461,SP1,22/04/2021,Atletico Madrid,Huesca,2,0,H,1,0,H,18,5,12,2,9,11,8,1,2,0,0,0,1.36,4.75,9.0,1.4,4.5,9.0,2,28
1462,SP1,22/04/2021,Granada,Eibar,4,1,H,2,0,H,8,16,4,3,13,10,4,7,1,1,0,0,2.37,3.1,3.2,2.4,3.0,3.3,27,26
1463,SP1,22/04/2021,Real Sociedad,Celta Vigo,2,1,H,2,1,H,7,10,3,3,17,17,2,4,4,5,0,0,1.9,3.5,4.1,1.83,3.6,4.4,15,6
1464,SP1,22/04/2021,Barcelona,Getafe,5,2,H,3,1,H,9,5,6,1,8,15,3,1,2,0,0,0,1.25,5.75,13.0,1.22,6.25,14.0,3,9
1465,SP1,24/04/2021,Elche,Levante,1,0,H,1,0,H,8,6,3,1,10,14,4,2,3,4,0,0,2.7,3.2,2.6,2.75,3.3,2.6,7,31
1466,SP1,24/04/2021,Valladolid,Cadiz,1,1,D,1,0,H,13,6,6,2,11,20,5,7,1,3,0,0,1.9,3.25,4.33,1.95,3.4,4.2,18,5
1467,SP1,24/04/2021,Valencia,Alaves,1,1,D,0,0,D,9,6,2,2,17,16,7,2,4,0,0,1,2.1,3.25,3.6,2.2,3.2,3.5,17,20
1468,SP1,24/04/2021,Real Madrid,Betis,0,0,D,0,0,D,17,6,5,2,17,13,8,2,1,2,0,0,1.45,4.75,6.5,1.48,4.6,6.5,14,4
1469,SP1,25/04/2021,Huesca,Getafe,0,2,A,0,1,A,8,6,1,4,16,22,1,0,2,4,0,0,2.75,2.9,2.8,2.9,2.9,2.8,28,9
1470,SP1,25/04/2021,Villarreal,Barcelona,1,2,A,1,2,A,10,15,4,5,16,10,6,1,2,3,1,0,4.5,4.2,1.66,4.6,4.25,1.67,19,3
1471,SP1,25/04/2021,Celta Vigo,Osasuna,2,1,H,1,0,H,7,12,2,3,13,12,2,8,1,4,0,0,2.2,3.3,3.25,2.25,3.3,3.3,6,12
1472,SP1,25/04/2021,Sevilla,Granada,2,1,H,1,0,H,10,4,4,2,11,14,5,5,2,3,0,0,1.4,4.75,7.5,1.4,4.75,8.0,16,27
1473,SP1,25/04/2021,Athletic Club,Atletico Madrid,2,1,H,1,0,H,11,14,3,3,20,7,4,11,4,2,0,0,4.0,3.5,1.85,4.5,3.4,1.87,1,2
1474,SP1,26/04/2021,Eibar,Real Sociedad,0,1,A,0,1,A,14,5,5,2,8,20,2,3,5,1,0,0,4.0,3.6,1.85,4.2,3.5,1.9,26,15
1475,SP1,28/04/2021,Athletic Club,Valladolid,2,2,D,1,0,H,13,14,7,4,8,13,5,7,1,1,0,0,1.85,3.2,5.0,1.8,3.25,5.25,1,18
1476,SP1,29/04/2021,Barcelona,Granada,1,2,A,1,0,H,16,6,4,2,10,22,6,1,0,4,0,0,1.14,8.0,17.0,1.15,9.0,14.5,3,27
1477,SP1,30/04/2021,Celta Vigo,Levante,2,0,H,0,0,D,8,10,5,2,12,13,1,5,2,2,0,0,1.8,3.75,4.33,1.78,3.7,4.6,6,31
1478,SP1,01/05/2021,Eibar,Alaves,3,0,H,1,0,H,15,6,4,2,12,12,10,5,0,2,0,0,2.5,3.1,3.0,2.45,3.1,3.1,26,20
1479,SP1,01/05/2021,Elche,Atletico Madrid,0,1,A,0,1,A,6,11,1,4,20,16,3,2,3,3,0,0,9.0,4.33,1.4,8.25,4.33,1.44,7,2
1480,SP1,01/05/2021,Huesca,Real Sociedad,1,0,H,0,0,D,10,7,3,3,14,11,2,7,2,2,0,0,3.75,3.5,2.0,3.75,3.4,2.05,28,15
1481,SP1,01/05/2021,Real Madrid,Osasuna,2,0,H,0,0,D,22,3,6,2,9,12,7,0,0,2,0,0,1.36,5.0,8.5,1.4,5.0,7.5,14,12
1482,SP1,02/05/2021,Valladolid,Betis,1,1,D,0,0,D,10,11,2,4,7,14,3,2,2,5,0,0,3.0,3.5,2.3,3.2,3.4,2.25,18,4
1483,SP1,02/05/2021,Villarreal,Getafe,1,0,H,0,0,D,4,15,3,3,13,17,4,4,1,2,0,0,2.1,2.9,4.1,2.1,3.0,4.2,19,9
1484,SP1,02/05/2021,Granada,Cadiz,0,1,A,0,1,A,9,8,2,4,12,10,6,5,7,2,1,0,1.85,3.3,4.75,1.85,3.3,4.75,27,5
1485,SP1,02/05/2021,Valencia,Barcelona,2,3,A,0,0,D,9,14,4,7,12,14,2,1,2,1,0,0,7.0,5.5,1.36,7.75,5.25,1.36,17,3
1486,SP1,03/05/2021,Sevilla,Athletic Club,0,1,A,0,0,D,18,8,3,2,13,15,6,2,1,0,0,0,1.57,4.0,5.75,1.6,3.9,6.0,16,1
1487,SP1,07/05/2021,Real Sociedad,Elche,2,0,H,0,0,D,16,1,3,0,8,10,7,0,1,3,0,1,1.45,4.1,8.0,1.48,4.1,7.5,15,7
1488,SP1,08/05/2021,Alaves,Levante,2,2,D,1,2,A,15,6,5,3,12,18,8,3,2,1,0,0,2.1,3.4,3.5,2.05,3.4,3.75,20,31
1489,SP1,08/05/2021,Barcelona,Atletico Madrid,0,0,D,0,0,D,12,11,7,6,13,26,5,7,3,3,0,0,1.75,3.8,4.5,1.78,3.75,4.5,3,2
1490,SP1,08/05/2021,Cadiz,Huesca,2,1,H,2,1,H,11,13,1,5,14,13,3,3,4,0,0,0,3.6,3.2,2.15,3.6,3.25,2.15,5,28
1491,SP1,08/05/2021,Athletic Club,Osasuna,2,2,D,1,1,D,13,13,3,4,4,10,10,4,1,2,0,0,1.8,3.5,4.75,1.83,3.5,4.6,1,12
1492,SP1,09/05/2021,Getafe,Eibar,0,1,A,0,0,D,10,7,2,3,11,11,4,2,1,2,0,0,2.15,3.1,3.75,2.2,3.1,3.7,9,26
1493,SP1,09/05/2021,Valencia,Valladolid,3,0,H,1,0,H,6,19,3,2,17,6,1,9,0,0,0,0,2.05,3.3,3.8,2.05,3.25,3.9,17,18
1494,SP1,09/05/2021,Villarreal,Celta Vigo,2,4,A,1,3,A,16,11,7,6,11,16,5,3,3,3,2,1,1.95,3.6,3.8,2.0,3.6,3.7,19,6
1495,SP1,09/05/2021,Real Madrid,Sevilla,2,2,D,0,1,A,16,7,6,3,8,8,7,3,1,2,0,0,1.9,3.75,3.75,1.95,3.75,3.7,14,16
1496,SP1,10/05/2021,Betis,Granada,2,1,H,1,0,H,14,11,6,5,16,11,9,2,2,4,0,0,1.75,3.8,4.75,1.78,3.7,4.5,4,27
1497,SP1,11/05/2021,Osasuna,Cadiz,3,2,H,1,0,H,14,10,4,4,15,12,3,5,2,2,0,0,1.95,3.4,4.0,2.0,3.3,4.0,12,5
1498,SP1,11/05/2021,Elche,Alaves,0,2,A,0,1,A,11,9,4,2,21,15,7,5,2,4,0,0,2.9,3.0,2.6,2.95,3.1,2.55,7,20
1499,SP1,11/05/2021,Levante,Barcelona,3,3,D,0,2,A,16,17,6,5,12,4,8,6,2,2,0,0,12.0,8.0,1.18,10.0,7.5,1.22,31,3
1500,SP1,12/05/2021,Sevilla,Valencia,1,0,H,0,0,D,10,6,4,2,17,6,3,5,2,2,0,0,1.44,4.5,7.0,1.45,4.75,6.75,16,17
1501,SP1,12/05/2021,Celta Vigo,Getafe,1,0,H,1,0,H,4,13,1,4,16,18,1,5,1,3,0,0,2.35,3.25,3.0,2.4,3.25,3.1,6,9
1502,SP1,12/05/2021,Huesca,Athletic Club,1,0,H,0,0,D,18,4,6,3,9,14,5,0,0,1,0,0,2.5,3.2,2.9,2.5,3.25,2.95,28,1
1503,SP1,12/05/2021,Atletico Madrid,Real Sociedad,2,1,H,2,0,H,12,14,4,7,11,15,1,7,0,0,0,0,1.6,4.0,5.5,1.65,3.7,5.75,2,15
1504,SP1,13/05/2021,Valladolid,Villarreal,0,2,A,0,0,D,11,9,2,3,15,14,3,6,3,1,0,0,3.8,3.5,1.95,4.0,3.5,1.95,18,19
1505,SP1,13/05/2021,Eibar,Betis,1,1,D,0,1,A,14,9,4,4,12,8,5,4,3,1,0,0,2.8,3.25,2.55,2.85,3.25,2.55,26,4
1506,SP1,13/05/2021,Granada,Real Madrid,1,4,A,0,2,A,10,16,5,7,15,9,2,3,3,3,0,0,8.0,4.5,1.4,7.5,4.75,1.42,27,14
1507,SP1,16/05/2021,Alaves,Granada,4,2,H,2,1,H,14,5,9,2,7,11,6,1,2,4,0,0,1.83,3.75,4.0,1.87,3.6,4.2,20,27
1508,SP1,16/05/2021,Athletic Club,Real Madrid,0,1,A,0,0,D,8,11,1,2,10,7,4,11,3,2,1,0,5.0,4.2,1.6,5.25,4.1,1.62,1,14
1509,SP1,16/05/2021,Atletico Madrid,Osasuna,2,1,H,0,0,D,26,5,9,2,2,13,8,0,1,2,0,0,1.22,5.75,15.0,1.25,6.0,12.0,2,12
1510,SP1,16/05/2021,Barcelona,Celta Vigo,1,2,A,1,1,D,20,4,4,4,9,14,7,1,3,2,1,0,1.2,7.5,11.0,1.22,7.0,11.0,3,6
1511,SP1,16/05/2021,Betis,Huesca,1,0,H,0,0,D,10,7,2,0,15,19,2,5,1,5,0,1,1.75,3.8,4.33,1.83,3.9,4.1,4,28
1512,SP1,16/05/2021,Cadiz,Elche,1,3,A,1,0,H,7,20,3,5,13,15,1,8,3,4,0,0,3.2,3.1,2.35,3.1,3.1,2.45,5,7
1513,SP1,16/05/2021,Getafe,Levante,2,1,H,1,1,D,9,5,3,1,15,11,3,4,5,0,1,0,1.61,3.8,5.75,1.65,3.8,5.5,9,31
1514,SP1,16/05/2021,Real Sociedad,Valladolid,4,1,H,4,0,H,13,19,8,5,16,11,2,4,2,4,0,1,1.61,3.75,6.0,1.65,3.6,6.0,15,18
1515,SP1,16/05/2021,Valencia,Eibar,4,1,H,3,1,H,9,20,5,8,5,7,2,10,0,0,0,0,2.87,3.4,2.37,2.75,3.5,2.5,17,26
1516,SP1,16/05/2021,Villarreal,Sevilla,4,0,H,1,0,H,12,17,5,5,9,7,3,6,0,3,0,1,2.37,3.4,2.87,2.45,3.4,2.85,19,16
1517,SP1,21/05/2021,Levante,Cadiz,2,2,D,1,2,A,17,6,4,2,17,8,7,0,0,2,0,0,1.75,4.1,4.1,1.75,4.1,4.25,31,5
1518,SP1,22/05/2021,Celta Vigo,Betis,2,3,A,1,0,H,11,11,4,5,20,20,8,4,6,7,0,1,3.2,3.8,2.1,3.1,3.8,2.15,6,4
1519,SP1,22/05/2021,Eibar,Barcelona,0,1,A,0,0,D,17,7,3,3,11,15,6,3,0,3,0,0,4.33,4.75,1.65,4.33,4.5,1.67,26,3
1520,SP1,22/05/2021,Elche,Athletic Club,2,0,H,1,0,H,8,8,3,2,10,6,3,1,3,0,0,0,1.95,3.6,3.8,1.9,3.7,4.0,7,1
1521,SP1,22/05/2021,Huesca,Valencia,0,0,D,0,0,D,23,11,8,4,17,15,9,3,2,1,0,0,1.65,4.2,5.0,1.7,4.1,4.6,28,17
1522,SP1,22/05/2021,Osasuna,Real Sociedad,0,1,A,0,0,D,7,11,1,1,15,7,3,3,1,0,0,0,5.0,4.33,1.61,5.0,4.33,1.62,12,15
1523,SP1,22/05/2021,Real Madrid,Villarreal,2,1,H,0,1,A,14,6,4,2,8,13,6,1,0,0,0,0,1.4,5.0,6.5,1.42,5.0,6.75,14,19
1524,SP1,22/05/2021,Valladolid,Atletico Madrid,1,2,A,1,0,H,10,14,4,3,11,11,4,6,4,6,0,0,9.0,5.25,1.33,9.0,5.25,1.33,18,2
1525,SP1,23/05/2021,Granada,Getafe,0,0,D,0,0,D,9,11,3,2,16,13,6,3,4,2,0,0,2.62,3.4,2.6,2.6,3.4,2.7,27,9
1526,SP1,23/05/2021,Sevilla,Alaves,1,0,H,0,0,D,11,11,2,2,11,8,6,4,1,0,0,0,1.5,4.33,6.5,1.53,4.2,6.25,16,20
1527,SP2,12/09/2020,Ponferradina,Castellon,1,2,A,1,1,D,10,9,2,3,10,12,3,5,0,0,0,0,2.15,3.1,3.6,2.1,3.0,3.8,35,1568
1528,SP2,12/09/2020,Leganes,Las Palmas,1,0,H,0,0,D,12,9,6,1,15,16,2,2,2,4,0,1,1.85,3.3,4.5,1.95,3.2,4.1,30,29
1529,SP2,12/09/2020,Sporting Gijon,Logrones,1,0,H,0,0,D,15,3,5,1,14,10,7,2,1,1,0,0,2.0,3.2,4.0,1.91,3.2,4.2,37,1570
1530,SP2,12/09/2020,Espanyol,Albacete,3,0,H,2,0,H,19,7,6,1,12,14,8,5,0,2,0,0,1.66,3.5,5.5,1.65,3.6,5.5,8,21
1531,SP2,13/09/2020,Oviedo,Cartagena,0,0,D,0,0,D,16,7,6,0,23,15,7,3,2,4,0,0,2.1,3.1,3.8,2.1,3.1,3.7,34,24
1532,SP2,13/09/2020,Mallorca,Rayo Vallecano,0,1,A,0,0,D,7,11,4,5,17,20,6,4,1,4,0,0,2.37,3.1,3.1,2.35,3.1,3.1,11,13
1533,SP2,13/09/2020,Fuenlabrada,Lugo,2,0,H,0,0,D,8,4,4,1,11,18,3,0,1,3,0,0,2.1,3.1,3.8,2.2,3.0,3.6,1574,32
1534,SP2,13/09/2020,CD Mirandes,Alcorcon,0,0,D,0,0,D,8,6,4,3,18,9,5,3,3,1,0,0,2.87,3.0,2.62,2.9,2.85,2.65,25,1575
1535,SP2,13/09/2020,Tenerife,Malaga,2,0,H,1,0,H,10,6,3,2,26,16,1,2,2,3,0,0,1.8,3.4,4.75,1.8,3.4,4.5,38,33
1536,SP2,19/09/2020,CD Mirandes,Oviedo,1,1,D,0,0,D,13,6,5,2,17,17,4,2,3,3,0,0,2.6,2.9,3.0,2.6,2.85,3.0,25,34
1537,SP2,19/09/2020,Alcorcon,Tenerife,2,0,H,0,0,D,9,10,4,3,13,18,3,4,0,3,0,0,2.45,3.0,3.1,2.5,2.75,3.25,1578,38
1538,SP2,19/09/2020,Castellon,Malaga,0,1,A,0,1,A,8,7,1,2,15,18,3,3,3,7,0,0,2.3,2.75,3.75,2.3,2.8,3.6,1579,33
1539,SP2,19/09/2020,Rayo Vallecano,Sabadell,2,1,H,0,1,A,13,7,4,2,16,17,6,1,1,3,0,0,1.61,3.25,5.75,1.65,3.5,5.75,13,1580
1540,SP2,20/09/2020,Lugo,Leganes,2,1,H,0,1,A,10,13,4,3,14,10,6,4,3,2,0,0,3.75,3.0,2.05,3.7,3.0,2.15,32,30
1541,SP2,20/09/2020,Espanyol,Mallorca,0,0,D,0,0,D,9,7,3,3,18,17,3,2,3,2,1,0,1.7,3.3,5.0,1.75,3.3,5.0,8,11
1542,SP2,20/09/2020,Albacete,Ponferradina,0,2,A,0,1,A,8,14,0,4,13,16,3,3,4,2,1,0,2.15,2.9,3.4,2.3,2.95,3.4,21,35
1543,SP2,20/09/2020,Cartagena,Sporting Gijon,0,1,A,0,0,D,10,10,3,3,15,15,4,5,3,1,1,0,2.75,2.87,2.62,2.9,2.75,2.8,24,37
1544,SP2,20/09/2020,Las Palmas,Fuenlabrada,3,3,D,1,0,H,12,15,7,5,26,15,2,5,6,3,0,0,2.3,3.0,3.4,2.4,2.9,3.25,29,1585
1545,SP2,26/09/2020,Zaragoza,Las Palmas,2,2,D,1,1,D,7,10,1,5,17,19,6,2,6,3,1,1,1.85,3.0,5.0,1.95,2.95,4.5,41,29
1546,SP2,26/09/2020,Logrones,Castellon,1,1,D,0,0,D,17,5,4,1,13,14,12,2,0,3,0,1,2.45,2.8,3.3,2.5,2.8,3.2,1587,1587
1547,SP2,26/09/2020,Malaga,Alcorcon,1,0,H,1,0,H,8,5,1,2,15,19,3,0,1,2,0,1,2.55,2.9,3.1,2.5,2.8,3.2,33,1588
1548,SP2,26/09/2020,Sporting Gijon,Girona,2,0,H,0,0,D,10,23,3,9,8,8,5,11,2,2,1,1,2.62,2.9,2.9,2.6,2.85,2.95,37,10
1549,SP2,26/09/2020,Fuenlabrada,Albacete,1,0,H,0,0,D,13,4,6,1,21,16,5,4,2,3,0,0,1.9,3.0,4.75,2.0,2.95,4.4,1590,21
1550,SP2,27/09/2020,Lugo,Almeria,0,2,A,0,2,A,7,10,0,4,19,17,6,2,0,4,0,1,2.9,2.87,2.7,2.85,2.9,2.7,32,0
1551,SP2,27/09/2020,Mallorca,Sabadell,1,0,H,0,0,D,16,12,5,2,11,18,6,2,1,4,0,1,1.7,3.3,5.5,1.75,3.4,5.0,11,1592
1552,SP2,27/09/2020,Oviedo,Espanyol,0,2,A,0,0,D,7,5,2,2,17,12,7,4,2,0,0,0,4.2,3.0,2.05,4.5,2.85,2.0,34,8
1553,SP2,27/09/2020,Ponferradina,Rayo Vallecano,3,0,H,3,0,H,7,10,4,3,23,14,2,8,1,3,0,0,3.2,2.9,2.45,3.1,2.9,2.5,35,13
1554,SP2,27/09/2020,Tenerife,CD Mirandes,1,2,A,1,1,D,10,9,5,2,15,7,2,8,2,2,2,0,1.9,3.1,4.5,1.85,3.2,4.6,38,25
1555,SP2,27/09/2020,Leganes,Cartagena,3,1,H,3,0,H,14,11,5,5,13,9,2,4,4,2,0,0,1.8,3.25,5.0,1.8,3.25,4.75,30,24
1556,SP2,03/10/2020,Alcorcon,Zaragoza,0,0,D,0,0,D,7,12,0,1,5,10,7,7,1,1,0,1,2.6,2.8,3.1,2.75,2.8,2.85,1597,41
1557,SP2,03/10/2020,CD Mirandes,Ponferradina,0,1,A,0,0,D,6,10,1,4,21,9,3,5,3,2,0,0,2.5,2.75,3.3,2.5,2.75,3.3,25,35
1558,SP2,03/10/2020,Albacete,Oviedo,1,1,D,0,1,A,11,5,4,3,17,22,7,2,5,5,0,2,2.45,2.8,3.3,2.65,2.8,3.0,21,34
1559,SP2,03/10/2020,Mallorca,Tenerife,2,0,H,1,0,H,8,18,2,6,12,10,3,4,1,2,0,0,1.95,3.0,4.5,1.9,3.0,4.75,11,38
1560,SP2,03/10/2020,Las Palmas,Logrones,2,1,H,0,0,D,10,7,3,3,21,19,7,4,4,1,0,0,1.85,3.2,4.75,1.87,3.1,4.6,29,1601
1561,SP2,03/10/2020,Rayo Vallecano,Malaga,4,0,H,2,0,H,13,7,7,2,17,16,8,2,1,1,0,0,1.83,3.25,4.75,1.9,3.2,4.33,13,33
1562,SP2,04/10/2020,Girona,Fuenlabrada,0,1,A,0,1,A,6,9,0,2,14,15,6,3,4,4,0,1,2.1,2.9,4.0,2.1,2.9,4.0,10,1603
1563,SP2,04/10/2020,Sabadell,Espanyol,0,1,A,0,0,D,7,15,2,7,11,12,7,5,1,2,0,0,5.25,3.1,1.8,5.25,3.2,1.75,1604,8
1564,SP2,04/10/2020,Almeria,Sporting Gijon,0,1,A,0,0,D,11,4,3,3,12,16,9,2,0,6,0,0,2.15,3.1,3.6,2.2,3.0,3.5,0,37
1565,SP2,04/10/2020,Castellon,Leganes,2,0,H,1,0,H,8,15,3,6,17,9,5,10,2,1,0,0,3.5,2.9,2.3,3.75,2.8,2.25,1606,30
1566,SP2,04/10/2020,Cartagena,Lugo,2,1,H,1,0,H,11,11,6,5,18,12,3,8,3,5,0,0,2.6,2.9,3.0,2.65,2.85,2.9,24,32
1567,SP2,10/10/2020,Sabadell,CD Mirandes,0,2,A,0,0,D,6,9,1,5,14,13,6,7,2,0,0,0,3.2,2.8,2.5,3.1,2.75,2.6,1608,25
1568,SP2,10/10/2020,Espanyol,Alcorcon,1,0,H,0,0,D,13,8,5,3,9,13,6,2,0,2,0,0,1.55,3.8,6.0,1.57,3.7,6.0,8,1609
1569,SP2,10/10/2020,Logrones,Almeria,1,0,H,0,0,D,6,4,2,0,19,18,7,4,0,3,0,0,3.0,2.9,2.6,2.9,2.75,2.75,1610,0
1570,SP2,10/10/2020,Tenerife,Rayo Vallecano,1,0,H,0,0,D,4,12,2,2,24,14,1,8,1,2,0,0,2.75,2.8,2.9,2.7,2.95,2.75,38,13
1571,SP2,11/10/2020,Fuenlabrada,Castellon,1,1,D,1,0,H,12,12,5,2,21,6,5,9,3,2,0,1,1.95,3.0,4.5,1.87,3.1,4.6,1612,1612
1572,SP2,11/10/2020,Lugo,Mallorca,0,1,A,0,0,D,3,9,2,3,15,21,2,3,6,4,2,0,3.25,2.9,2.4,3.0,2.95,2.5,32,11
1573,SP2,11/10/2020,Leganes,Girona,0,1,A,0,1,A,15,9,2,4,18,27,8,3,5,5,0,0,2.1,2.9,4.0,2.15,3.0,3.75,30,10
1574,SP2,11/10/2020,Malaga,Las Palmas,0,0,D,0,0,D,12,11,1,2,12,20,5,0,3,2,0,1,2.5,3.0,3.0,2.45,3.0,3.0,33,29
1575,SP2,11/10/2020,Zaragoza,Albacete,1,0,H,0,0,D,12,7,3,3,14,13,8,8,3,2,0,0,1.95,3.1,4.33,1.9,3.25,4.25,41,21
1576,SP2,11/10/2020,Ponferradina,Cartagena,0,2,A,0,0,D,8,11,2,4,14,16,3,7,3,4,0,0,2.8,2.87,2.8,2.85,2.7,2.85,35,24
1577,SP2,11/10/2020,Oviedo,Sporting Gijon,1,0,H,1,0,H,12,11,2,3,13,10,2,2,2,2,0,0,3.2,2.8,2.5,3.3,2.8,2.45,34,37
1578,SP2,17/10/2020,Albacete,Sabadell,3,0,H,1,0,H,10,10,6,4,7,14,3,4,1,1,0,0,2.3,3.0,3.4,2.3,2.9,3.4,21,1619
